title,dateTime
Cher Urges ‘LGBTQ Friends to Mobilize’ Because ‘Trump’s Pulled the Plug on Democracy’,2019-05-28T09:00:05Z
Cher Urges ‘LGBTQ Friends to Mobilize’ Because ‘Trump’s Pulled the Plug on Democracy’,2019-05-28T09:00:05Z
U.N.’s World Health Organization Removes ‘Transgender’ as Mental Disorder,2019-05-28T08:27:04Z
U.N.’s World Health Organization Removes ‘Transgender’ as Mental Disorder,2019-05-28T08:27:04Z
Gillette Gets Woker: Celebrates Dad Teaching Transgender ‘Son’ to Shave,2019-05-27T08:51:30Z
Gillette Gets Woker: Celebrates Dad Teaching Transgender ‘Son’ to Shave,2019-05-27T08:51:30Z
Priest Resigned Post Over Children Being ‘Scarified on the Altar of Trans-Ideology’,2019-05-27T07:55:42Z
Priest Resigned Post Over Children Being ‘Scarified on the Altar of Trans-Ideology’,2019-05-27T07:55:42Z
Male NCAA Track Star Swamps Competition After Competing As Female,2019-05-26T14:00:10Z
Male NCAA Track Star Swamps Competition After Competing As Female,2019-05-26T14:00:10Z
"HUD Official Rejects Transgenderism, Says Americans Have a Right to Recognize Sex Differences",2019-05-24T13:29:13Z
"HUD Official Rejects Transgenderism, Says Americans Have a Right to Recognize Sex Differences",2019-05-24T13:29:13Z
Video: Trans Actor Laverne Cox Slams Abortion Laws During College Commencement Speech,2019-05-23T16:29:41Z
Video: Trans Actor Laverne Cox Slams Abortion Laws During College Commencement Speech,2019-05-23T16:29:41Z
Transgender Activists Fume as Ben Carson Restores Women-Only Spaces in Homeless Shelters,2019-05-22T18:36:54Z
Transgender Activists Fume as Ben Carson Restores Women-Only Spaces in Homeless Shelters,2019-05-22T18:36:54Z
Muslim Parents Pelt LGBT Activists with Eggs in Row over ‘Equality Lessons’,2019-05-22T04:06:20Z
Muslim Parents Pelt LGBT Activists with Eggs in Row over ‘Equality Lessons’,2019-05-22T04:06:20Z
Transgender on Gender-Swapping Snapchat Filter: ‘My Gender Is Not a Costume’,2019-05-18T07:54:45Z
Transgender on Gender-Swapping Snapchat Filter: ‘My Gender Is Not a Costume’,2019-05-18T07:54:45Z
Pro-Women’s Rights Lord Quits Labour After Suspension for ‘Transphobic’ Retweet,2019-05-18T04:04:41Z
Pro-Women’s Rights Lord Quits Labour After Suspension for ‘Transphobic’ Retweet,2019-05-18T04:04:41Z
GOP Defends Women’s Rights as Democrats Vote for Transgender Ideology,2019-05-17T20:00:02Z
GOP Defends Women’s Rights as Democrats Vote for Transgender Ideology,2019-05-17T20:00:02Z
Snapchat’s Gender-Swap Filter Decried as ‘Transphobic’,2019-05-17T01:37:13Z
Snapchat’s Gender-Swap Filter Decried as ‘Transphobic’,2019-05-17T01:37:13Z
Duke Professor: The Equality Act ‘Will Be the End of Girl’s and Women’s Only Sports’,2019-05-16T16:40:44Z
Duke Professor: The Equality Act ‘Will Be the End of Girl’s and Women’s Only Sports’,2019-05-16T16:40:44Z
Lawsuit: Second Grade Teacher Repeatedly Questioned Boy’s ‘Gender Identity’,2019-05-13T13:56:53Z
Lawsuit: Second Grade Teacher Repeatedly Questioned Boy’s ‘Gender Identity’,2019-05-13T13:56:53Z
Twitter Blacklists Famed Gender Dysphoria Researcher Ray Blanchard,2019-05-13T11:57:00Z
Twitter Blacklists Famed Gender Dysphoria Researcher Ray Blanchard,2019-05-13T11:57:00Z
"UK: Parents Gender Transition Son, 7, and Foster Son, 3, to Female",2019-05-12T09:49:34Z
"UK: Parents Gender Transition Son, 7, and Foster Son, 3, to Female",2019-05-12T09:49:34Z
Second Weightlifting Association Rejects Transgender Claims,2019-05-10T13:05:46Z
Second Weightlifting Association Rejects Transgender Claims,2019-05-10T13:05:46Z
Alleged Colorado Juvenile Transgender Shooter Identified,2019-05-09T16:27:22Z
Alleged Colorado Juvenile Transgender Shooter Identified,2019-05-09T16:27:22Z
Report: Alleged Colorado Juvenile Shooter Female ‘Transitioning’ to Male,2019-05-08T10:44:29Z
Report: Alleged Colorado Juvenile Shooter Female ‘Transitioning’ to Male,2019-05-08T10:44:29Z
Tax Expert Fired from Think Tank for Saying ‘Men Cannot Change into Women’,2019-05-06T01:45:16Z
Tax Expert Fired from Think Tank for Saying ‘Men Cannot Change into Women’,2019-05-06T01:45:16Z
Sports League Rejects Transgender Athlete’s Claim to Female Weightlifting Records,2019-05-05T18:59:23Z
Sports League Rejects Transgender Athlete’s Claim to Female Weightlifting Records,2019-05-05T18:59:23Z
Julia Roberts Wishes Every School Bathroom was ‘Gender Neutral’,2019-05-01T10:22:09Z
Julia Roberts Wishes Every School Bathroom was ‘Gender Neutral’,2019-05-01T10:22:09Z
Trans ‘Woman’ Smashes Four Female Weightlifting Records at One Event,2019-05-01T07:49:20Z
Trans ‘Woman’ Smashes Four Female Weightlifting Records at One Event,2019-05-01T07:49:20Z
WashPost Op-Ed: Transgender ‘Equality Act’ Threatens Women’s Sports,2019-04-30T12:09:44Z
WashPost Op-Ed: Transgender ‘Equality Act’ Threatens Women’s Sports,2019-04-30T12:09:44Z
Judge Finds Father Guilty of ‘Family Violence’ for Not Using Transgender Teen’s Preferred Pronouns,2019-04-29T12:13:34Z
Judge Finds Father Guilty of ‘Family Violence’ for Not Using Transgender Teen’s Preferred Pronouns,2019-04-29T12:13:34Z
Indian Court: Transgender Women Can Be ‘Hindu Brides’,2019-04-23T09:39:12Z
Indian Court: Transgender Women Can Be ‘Hindu Brides’,2019-04-23T09:39:12Z
Supreme Court Schedules Transgender Debate in 2020 Presidential Campaign,2019-04-23T01:01:54Z
Supreme Court Schedules Transgender Debate in 2020 Presidential Campaign,2019-04-23T01:01:54Z
Supreme Court to Hear Cases on LGBT Issues in Workplaces,2019-04-22T13:43:20Z
Supreme Court to Hear Cases on LGBT Issues in Workplaces,2019-04-22T13:43:20Z
Parents Sue Elite School Claiming Son Was Expelled for Conservative Views,2019-04-22T09:54:30Z
Parents Sue Elite School Claiming Son Was Expelled for Conservative Views,2019-04-22T09:54:30Z
Campaign Launched to ‘Save Women’s Sports’ from Infiltration of Transgender Competitors,2019-04-21T13:19:25Z
Campaign Launched to ‘Save Women’s Sports’ from Infiltration of Transgender Competitors,2019-04-21T13:19:25Z
Female Athlete Speaks Out Against Transgender Equality Act,2019-04-21T05:36:55Z
Female Athlete Speaks Out Against Transgender Equality Act,2019-04-21T05:36:55Z
CDC: One in Seven Transgender Women Have HIV,2019-04-20T08:50:15Z
CDC: One in Seven Transgender Women Have HIV,2019-04-20T08:50:15Z
Charlize Theron: My Child was a Boy ‘Until She Looked At Me When She was Three and Said ‘I Am Not a Boy!’,2019-04-19T08:22:37Z
Charlize Theron: My Child was a Boy ‘Until She Looked At Me When She was Three and Said ‘I Am Not a Boy!’,2019-04-19T08:22:37Z
Time Magazine Endorses Transgender Claim of ‘Female Penis’,2019-04-17T10:03:40Z
Time Magazine Endorses Transgender Claim of ‘Female Penis’,2019-04-17T10:03:40Z
Liberal Feminist Mother Warns Transgender Activists Are Taking Control of Mental Health Profession,2019-04-16T14:37:54Z
Liberal Feminist Mother Warns Transgender Activists Are Taking Control of Mental Health Profession,2019-04-16T14:37:54Z
"Students Rebel Against Transgender Ideology in Iowa, Alaska",2019-04-15T17:14:31Z
"Students Rebel Against Transgender Ideology in Iowa, Alaska",2019-04-15T17:14:31Z
Transgender Activists Attack Movie Database Site IMDb for Publishing Trans Actors’ Birth Names,2019-04-14T09:49:57Z
Transgender Activists Attack Movie Database Site IMDb for Publishing Trans Actors’ Birth Names,2019-04-14T09:49:57Z
Senior DOD Official: Military Chiefs’ Concerns Over Readiness Prompted New Transgender Policy,2019-04-14T09:00:19Z
Senior DOD Official: Military Chiefs’ Concerns Over Readiness Prompted New Transgender Policy,2019-04-14T09:00:19Z
Hollywood Melts Down After Military Transgender Policy Begins: ‘Truly F*cking Cruel’,2019-04-13T09:44:19Z
Hollywood Melts Down After Military Transgender Policy Begins: ‘Truly F*cking Cruel’,2019-04-13T09:44:19Z
"Rep. Joe Kennedy: No Sports Competitions for Women or Girls, Only for ‘Human Beings’",2019-04-12T15:53:33Z
"Rep. Joe Kennedy: No Sports Competitions for Women or Girls, Only for ‘Human Beings’",2019-04-12T15:53:33Z
Ellen DeGeneres: Trump Transgender Military Limit is ‘Hatred’,2019-04-12T08:03:04Z
Ellen DeGeneres: Trump Transgender Military Limit is ‘Hatred’,2019-04-12T08:03:04Z
House Democrats Introduce Bill Forcing Schools to Allow Boys on Girls Sports Teams,2019-04-11T09:56:30Z
House Democrats Introduce Bill Forcing Schools to Allow Boys on Girls Sports Teams,2019-04-11T09:56:30Z
Meghan McCain Slams Trump’s Transgender Military Ban: ‘Un-American and Dangerous’,2019-04-10T14:06:53Z
Meghan McCain Slams Trump’s Transgender Military Ban: ‘Un-American and Dangerous’,2019-04-10T14:06:53Z
Transgender Rights: Judge Warns Girls Have No Right to ‘Visual Bodily Privacy’,2019-04-09T11:31:12Z
Transgender Rights: Judge Warns Girls Have No Right to ‘Visual Bodily Privacy’,2019-04-09T11:31:12Z
Ex-Transgender Walt Heyer: Affirming Wrong Gender Is ‘Child Abuse’,2019-04-08T07:55:19Z
Ex-Transgender Walt Heyer: Affirming Wrong Gender Is ‘Child Abuse’,2019-04-08T07:55:19Z
LGBTQ Activists Seek Control of Maine Mental Health Professionals,2019-04-05T20:05:31Z
LGBTQ Activists Seek Control of Maine Mental Health Professionals,2019-04-05T20:05:31Z
Ocasio-Cortez: Draft ‘All Genders’ for the Military,2019-04-05T14:50:03Z
Ocasio-Cortez: Draft ‘All Genders’ for the Military,2019-04-05T14:50:03Z
"Gillette Venus Ad Campaign Features Obese, Trans Models",2019-04-05T11:26:51Z
"Gillette Venus Ad Campaign Features Obese, Trans Models",2019-04-05T11:26:51Z
Swedish Hospital Defends Removing Breasts of 14-Year-Old Diagnosed with ‘Gender Dysphoria’,2019-04-05T04:45:11Z
Swedish Hospital Defends Removing Breasts of 14-Year-Old Diagnosed with ‘Gender Dysphoria’,2019-04-05T04:45:11Z
Rep. Jayapal: Protect Transgender Freedom by Regulating All Americans,2019-04-03T19:37:37Z
Rep. Jayapal: Protect Transgender Freedom by Regulating All Americans,2019-04-03T19:37:37Z
Transgender McDonalds Employee Claims to Be Victim of Discrimination,2019-04-03T16:28:35Z
Transgender McDonalds Employee Claims to Be Victim of Discrimination,2019-04-03T16:28:35Z
"Transgender Women Competing in Sport ‘Unfair’, Says BBC Presenter",2019-04-03T07:43:08Z
"Transgender Women Competing in Sport ‘Unfair’, Says BBC Presenter",2019-04-03T07:43:08Z
Video: Teen Vogue Declares ‘The Idea that the Body Is Male or Female Is Wrong’,2019-04-01T19:40:51Z
Video: Teen Vogue Declares ‘The Idea that the Body Is Male or Female Is Wrong’,2019-04-01T19:40:51Z
Democrats Display Transgender Flags Outside of Capitol Hill Offices: ‘Under Attack from the Current Administration’,2019-03-29T11:32:51Z
Democrats Display Transgender Flags Outside of Capitol Hill Offices: ‘Under Attack from the Current Administration’,2019-03-29T11:32:51Z
Democrats Dump POW/MIA Flags for Transgender Pride Flags Outside D.C. Offices,2019-03-29T09:29:10Z
Democrats Dump POW/MIA Flags for Transgender Pride Flags Outside D.C. Offices,2019-03-29T09:29:10Z
‘Minecraft’ Erases References to Creator ‘Notch’ for Thought Crime on Transgenderism,2019-03-28T12:36:31Z
‘Minecraft’ Erases References to Creator ‘Notch’ for Thought Crime on Transgenderism,2019-03-28T12:36:31Z
Washington Post Faces Boycotts over ‘Transphobic’ Cartoons,2019-03-28T09:10:43Z
Washington Post Faces Boycotts over ‘Transphobic’ Cartoons,2019-03-28T09:10:43Z
Christian School Withdraws from Athletic Conference over Transgender Policy,2019-03-27T14:02:11Z
Christian School Withdraws from Athletic Conference over Transgender Policy,2019-03-27T14:02:11Z
Four Migrants Face Trial in Connection with Transgender Woman’s Death,2019-03-27T10:17:22Z
Four Migrants Face Trial in Connection with Transgender Woman’s Death,2019-03-27T10:17:22Z
United Airlines to Introduce ‘Non-Binary’ Gender Flight Booking,2019-03-22T10:48:17Z
United Airlines to Introduce ‘Non-Binary’ Gender Flight Booking,2019-03-22T10:48:17Z
Transgender Activists Target Prison Reform Conference over Claim of ‘Transphobic’ Policy,2019-03-21T14:50:02Z
Transgender Activists Target Prison Reform Conference over Claim of ‘Transphobic’ Policy,2019-03-21T14:50:02Z
U.S. Bishops Denounce ‘Equality Act’ in Letter to Congress,2019-03-21T02:56:11Z
U.S. Bishops Denounce ‘Equality Act’ in Letter to Congress,2019-03-21T02:56:11Z
Democrats Introduce Equality Act to Cement Gender Ideology into Federal Law,2019-03-20T20:35:21Z
Democrats Introduce Equality Act to Cement Gender Ideology into Federal Law,2019-03-20T20:35:21Z
British Police Investigate Catholic Woman for ‘Hate Crime’ of Using ‘Wrong Pronoun’,2019-03-20T13:20:46Z
British Police Investigate Catholic Woman for ‘Hate Crime’ of Using ‘Wrong Pronoun’,2019-03-20T13:20:46Z
Pentagon Acting on Policy to Disqualify Transgender Recruits with Gender Dysphoria,2019-03-13T12:37:11Z
Pentagon Acting on Policy to Disqualify Transgender Recruits with Gender Dysphoria,2019-03-13T12:37:11Z
Munro: The Radical Politics Beneath Cory Booker’s Praise of Transgender Troops,2019-03-13T08:23:49Z
Munro: The Radical Politics Beneath Cory Booker’s Praise of Transgender Troops,2019-03-13T08:23:49Z
Massachusetts Lawmakers to Vote on Bill Equating Counseling for Gender Confusion with Child Abuse,2019-03-12T10:47:54Z
Massachusetts Lawmakers to Vote on Bill Equating Counseling for Gender Confusion with Child Abuse,2019-03-12T10:47:54Z
Jordan Peterson Ally Nina Paley Faces Censorship over Transgender Comments,2019-03-11T11:39:45Z
Jordan Peterson Ally Nina Paley Faces Censorship over Transgender Comments,2019-03-11T11:39:45Z
"Alyssa Milano Apologizes After Calling Herself a Disabled, Trans, Immigrant, Person of Color",2019-03-11T09:25:25Z
"Alyssa Milano Apologizes After Calling Herself a Disabled, Trans, Immigrant, Person of Color",2019-03-11T09:25:25Z
Debra Messing Apologizes for Excluding Trans Women ‘Who Don’t Have a Vagina’ While Celebrating International Women’s Day,2019-03-11T06:53:32Z
Debra Messing Apologizes for Excluding Trans Women ‘Who Don’t Have a Vagina’ While Celebrating International Women’s Day,2019-03-11T06:53:32Z
Teachers Urged to Include ‘Social and Emotional Learning’ that Created ‘White Privilege’ into Classrooms,2019-03-09T12:07:56Z
Teachers Urged to Include ‘Social and Emotional Learning’ that Created ‘White Privilege’ into Classrooms,2019-03-09T12:07:56Z
College of Charleston Professor: Excluding Transgender Women from Sports Is Like Excluding Black Women,2019-03-08T09:14:39Z
College of Charleston Professor: Excluding Transgender Women from Sports Is Like Excluding Black Women,2019-03-08T09:14:39Z
Colorado Drops Case Against Christian Baker for Refusing to Make Transgender Cake,2019-03-06T08:07:59Z
Colorado Drops Case Against Christian Baker for Refusing to Make Transgender Cake,2019-03-06T08:07:59Z
Nolte: The Most Narcissistic Generation Reaches Its Logical Conclusion with ‘Autosexuality’,2019-03-05T17:56:55Z
Nolte: The Most Narcissistic Generation Reaches Its Logical Conclusion with ‘Autosexuality’,2019-03-05T17:56:55Z
"Teachers’ Union President, Transgender Advocate Push LGBTQ Agenda on Kindergartners",2019-03-05T16:06:22Z
"Teachers’ Union President, Transgender Advocate Push LGBTQ Agenda on Kindergartners",2019-03-05T16:06:22Z
British Olympian Sharron Davies Criticizes Unfair Competitive Edge of Trans Athletes,2019-03-05T14:51:33Z
British Olympian Sharron Davies Criticizes Unfair Competitive Edge of Trans Athletes,2019-03-05T14:51:33Z
Britain Opens First Transgender Prison After Sex Attacks at Women’s Jails,2019-03-04T07:46:02Z
Britain Opens First Transgender Prison After Sex Attacks at Women’s Jails,2019-03-04T07:46:02Z
British Olympian Sharron Davies Says Transgender Athletes Should be Barred from Competing Against Biological Women,2019-03-03T14:32:21Z
British Olympian Sharron Davies Says Transgender Athletes Should be Barred from Competing Against Biological Women,2019-03-03T14:32:21Z
Pentagon Shuts Down Democrats’ Demand for Transgender Military,2019-02-28T18:51:37Z
Pentagon Shuts Down Democrats’ Demand for Transgender Military,2019-02-28T18:51:37Z
NHS Child Sex Change Clinic Chief Resigns After Damning Report,2019-02-27T00:31:10Z
NHS Child Sex Change Clinic Chief Resigns After Damning Report,2019-02-27T00:31:10Z
British Sports Columnist Claims Arguments Against Transgender Athletes Are Based on ‘Prejudice and Ignorance’,2019-02-26T12:40:39Z
British Sports Columnist Claims Arguments Against Transgender Athletes Are Based on ‘Prejudice and Ignorance’,2019-02-26T12:40:39Z
AP Blasts ‘Resentment’ Aimed at ‘Great Gains’ of Trans Athletes,2019-02-26T11:27:31Z
AP Blasts ‘Resentment’ Aimed at ‘Great Gains’ of Trans Athletes,2019-02-26T11:27:31Z
Transgender Runners Take 1st and 2nd in Connecticut High School Track Championships,2019-02-25T07:56:47Z
